"scene_id","title","release_year","scene_location","scene_location","production_co","director","filming_type","zip_code","start_date","end_date"
"613791","When We Rise","2017","Castro Theatre, 429 Castro St.","castro theatre 429 castro st","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94114","11/20/2017","11/23/2017"
"828512","When We Rise","2017","440 Castro St.","440 castro st","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94114","6/10/2017","6/13/2017"
"679651","When We Rise","2017","Bay Bridge","bay bridge","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94612","9/26/2017","9/29/2017"
"486872","When We Rise","2017","24th St. between Florida and Alabama","24th st between florida and alabama","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94110","9/17/2017","9/20/2017"
"747713","When We Rise","2017","Harvey Milk Plaza, 17th and Castro","harvey milk plaza 17th and castro","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94114","9/8/2017","9/11/2017"
"624042","When We Rise","2017","Twin Peaks Bar, 401 Castro","twin peaks bar 401 castro","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94114","7/15/2017","7/18/2017"
"560575","When We Rise","2017","Women's Building, 3543 18th St.","women's building 3543 18th st","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94110","7/14/2017","7/17/2017"
"900912","When We Rise","2017","Buena Vista Park","buena vista park","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94117","1/20/2017","1/23/2017"
"364263","When We Rise","2017","Haight St. at Central","haight st at central","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94117","2/5/2017","2/8/2017"
"303442","When We Rise","2017","Eureka Arts Center, 4400 20th St.","eureka arts center 4400 20th st","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94114","12/7/2017","12/10/2017"
"337136","When We Rise","2017","Castro St. between 17th and 18th St.","castro st between 17th and 18th st","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94114","2/14/2017","2/17/2017"
"525276","When We Rise","2017","426 Castro St.","426 castro st","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94114","6/15/2017","6/18/2017"
"406306","When We Rise","2017","Powell St. at Market St.","powell st at market st","Film 49 Productions","Gus Van Sant","TV Series_x000D_
","94102","7/7/2017","7/10/2017"
"379482","Beautiful Boy","2018","Divisadero between Broadway and Greenwich","divisadero between broadway and greenwich","Big Indie Pictures","Felix van Groeningen","Feature Film","94123","2/12/2018","2/15/2018"
"694264","Beautiful Boy","2018","Ohloff Recovery Center (601 Steiner St)","ohloff recovery center (601 steiner st)","Big Indie Pictures","Felix van Groeningen","Feature Film","94117","5/27/2018","5/30/2018"
"335219","Beautiful Boy","2018","Haight at Masonic","haight at masonic","Big Indie Pictures","Felix van Groeningen","Feature Film","94117","8/11/2018","8/14/2018"
"685421","Beautiful Boy","2018","Tenderloin Neighborhood","tenderloin neighborhood","Big Indie Pictures","Felix van Groeningen","Feature Film","94102","11/9/2018","11/12/2018"
"576346","Beautiful Boy","2018","Olympic Flame Café, 555 Geary St","olympic flame café 555 geary st","Big Indie Pictures","Felix van Groeningen","Feature Film","94102","12/1/2018","12/4/2018"
"703982","Beautiful Boy","2018","18th St at San Bruno Ave.","18th st at san bruno ave","Big Indie Pictures","Felix van Groeningen","Feature Film","94107","1/8/2018","1/11/2018"
"812188","Beautiful Boy","2018","Wisconsin between 19th and 20th St","wisconsin between 19th and 20th st","Big Indie Pictures","Felix van Groeningen","Feature Film","94107","10/3/2018","10/6/2018"
"816692","Ant-Man and the Wasp","2018","490 Geary St","490 geary st","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94102","8/14/2018","8/17/2018"
"762552","Ant-Man and the Wasp","2018","544 Jones","544 jones","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94102","4/14/2018","4/17/2018"
"803428","Ant-Man and the Wasp","2018","Missouri St at 18th St","missouri st at 18th st","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94107","1/24/2018","1/27/2018"
"801489","Ant-Man and the Wasp","2018","Telegraph Hill/North Beach","telegraph hill/north beach","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","5/27/2018","5/30/2018"
"271501","Ant-Man and the Wasp","2018","Financial District","financial district","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94104","4/11/2018","4/14/2018"
"531148","Ant-Man and the Wasp","2018","Russian Hill","russian hill","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94109","2/25/2018","2/28/2018"
"643139","Ant-Man and the Wasp","2018","Jones St btwn Sacramento and Pine","jones st btwn sacramento and pine","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94108","9/12/2018","9/15/2018"
"448015","Ant-Man and the Wasp","2018","California St btwn Mason and Leavenworth","california st btwn mason and leavenworth","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94109","6/10/2018","6/13/2018"
"367863","Ant-Man and the Wasp","2018","Montgomery btwn Green and Pacific","montgomery btwn green and pacific","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94105","4/12/2018","4/15/2018"
"689765","Ant-Man and the Wasp","2018","Bush St at Mason St","bush st at mason st","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94108","4/4/2018","4/7/2018"
"880112","Ant-Man and the Wasp","2018","Lombard St btwn Polk and Leavenworth","lombard st btwn polk and leavenworth","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","3/28/2018","3/31/2018"
"729538","Ant-Man and the Wasp","2018","Jones St btwn Green and Pacific","jones st btwn green and pacific","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","11/13/2018","11/16/2018"
"484123","Ant-Man and the Wasp","2018","Vallejo St btwn Montgomery and Davis","vallejo st btwn montgomery and davis","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","6/20/2018","6/23/2018"
"185205","Ant-Man and the Wasp","2018","Java St","java st","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94117","11/18/2018","11/21/2018"
"277839","Ant-Man and the Wasp","2018","Little Embarcadero btwn Powell and Mason","little embarcadero btwn powell and mason","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","2/14/2018","2/17/2018"
"717759","Ant-Man and the Wasp","2018","Powell St btwn North Point and Embarcadero","powell st btwn north point and embarcadero","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","6/11/2018","6/14/2018"
"118617","Ant-Man and the Wasp","2018","Pier 27","pier 27","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94111","8/26/2018","8/29/2018"
"217446","Ant-Man and the Wasp","2018","Jefferson St at Taylor St","jefferson st at taylor st","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","4/13/2018","4/16/2018"
"611951","Ant-Man and the Wasp","2018","Laguna St btwn Jackson and Broadway","laguna st btwn jackson and broadway","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94116","8/2/2018","8/5/2018"
"772297","Ant-Man and the Wasp","2018","Montgomery btwn Broadway and Pacific","montgomery btwn broadway and pacific","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","10/23/2018","10/26/2018"
"710079","Ant-Man and the Wasp","2018","Geary St - Hyde St - Ellis St","geary st - hyde st - ellis st","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94109","9/5/2018","9/8/2018"
"275710","Ant-Man and the Wasp","2018","Saint Louis Alley at Jackson","saint louis alley at jackson","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","10/12/2018","10/15/2018"
"829020","Ant-Man and the Wasp","2018","Leavenworth St at Lombard St","leavenworth st at lombard st","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94133","3/13/2018","3/16/2018"
"660938","Ant-Man and the Wasp","2018","Westar Marine Services, Pier 50","westar marine services pier 50","PYM Particles Productions II, LLC","Peyton Reed","Feature Film","94158","1/26/2018","1/29/2018"
"380700","Bitter Melon","2018","Pay and Save Grocery, 599 Guerrero St","pay and save grocery 599 guerrero st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94110","4/3/2018","4/6/2018"
"309026","Bitter Melon","2018","33 Dearborn St","33 dearborn st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94110","8/13/2018","8/16/2018"
"638513","Bitter Melon","2018","66 Danton St","66 danton st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94112","12/22/2018","12/25/2018"
"824868","Bitter Melon","2018","145 9th St","145 9th st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94103","4/10/2018","4/13/2018"
"968586","Bitter Melon","2018","600 Niagara Ave","600 niagara ave","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94112","10/1/2018","10/4/2018"
"256917","Bitter Melon","2018","68 Dublin St","68 dublin st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94112","11/20/2018","11/23/2018"
"896242","Bitter Melon","2018","3189 16th St","3189 16th st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94103","6/27/2018","6/30/2018"
"685760","Bitter Melon","2018","386 4th Ave","386 4th ave","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94118","10/19/2018","10/22/2018"
"868678","Bitter Melon","2018","788 Minna St","788 minna st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94103","12/25/2018","12/28/2018"
"770198","Bitter Melon","2018","3139 16th St","3139 16th st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94103","11/18/2018","11/21/2018"
"361537","Bitter Melon","2018","298 11th St","298 11th st","Bitter Melon Film LLC/Mammoth Pictures","H.P. Mendoza","Feature Film","94103","6/10/2018","6/13/2018"
"957172","Venom","2018","O'Farrell between Leavenworth and Jones","o'farrell between leavenworth and jones","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94102","7/14/2018","7/17/2018"
"486052","Venom","2018","Grant Ave btwn California and Clay","grant ave btwn california and clay","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94108","12/10/2018","12/13/2018"
"434097","Venom","2018","Grant Ave btwn Clay and Jackson","grant ave btwn clay and jackson","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94108","6/20/2018","6/23/2018"
"738239","Venom","2018","Kearny Steps/btwn Green and Pacific","kearny steps/btwn green and pacific","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94109","11/15/2018","11/18/2018"
"528885","Venom","2018","Taylor St Hill btwn Pacific and Greenwich","taylor st hill btwn pacific and greenwich","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94108","10/15/2018","10/18/2018"
"970143","Venom","2018","Huntington Park, Pine/Kearny, Bush/Hyde","huntington park pine/kearny bush/hyde","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94108","6/18/2018","6/21/2018"
"701781","Venom","2018","North Beach: Kearny/Vallejo, Kearny/Broadway, Broadway/Columbus","north beach: kearny/vallejo kearny/broadway broadway/columbus","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94133","5/21/2018","5/24/2018"
"335896","Venom","2018","Embarcadero at Harrison St","embarcadero at harrison st","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94105","12/4/2018","12/7/2018"
"919508","Venom","2018","Stockton Tunnel btwn Sutter and Sacramento","stockton tunnel btwn sutter and sacramento","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94108","4/10/2018","4/13/2018"
"146771","Venom","2018","Grant Ave btwn Pine and Jackson","grant ave btwn pine and jackson","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94133","11/21/2018","11/24/2018"
"606002","Venom","2018","California St btwn Drumm and Sansome","california st btwn drumm and sansome","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94111","4/13/2018","4/16/2018"
"751347","Venom","2018","Embarcadero btwn Folsom and Bryant","embarcadero btwn folsom and bryant","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94105","11/8/2018","11/11/2018"
"555017","Venom","2018","Montgomery St and Vallejo St","montgomery st and vallejo st","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94133","1/4/2018","1/7/2018"
"654438","Venom","2018","Grant Ave at Green St","grant ave at green st","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94133","12/8/2018","12/11/2018"
"996516","Venom","2018","Geary St at Leavenworth St","geary st at leavenworth st","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94109","7/26/2018","7/29/2018"
"266465","Venom","2018","Romolo St and Fresno Pl","romolo st and fresno pl","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94133","9/13/2018","9/16/2018"
"120692","Venom","2018","Grant Ave btwn Washington and Jackson","grant ave btwn washington and jackson","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94133","12/9/2018","12/12/2018"
"450354","Venom","2018","Hyde St at Chestnut St","hyde st at chestnut st","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94109","4/16/2018","4/19/2018"
"947826","Venom","2018","Washington Square Park - Filbert St at Stockton St","washington square park - filbert st at stockton st","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94133","8/27/2018","8/30/2018"
"942233","Venom","2018","Edinburgh Castle (950 Geary Street)","edinburgh castle (950 geary street)","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94109","8/5/2018","8/8/2018"
"679096","Venom","2018","Hemlock Alley btwn Polk and Larkin","hemlock alley btwn polk and larkin","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94115","1/6/2018","1/9/2018"
"391906","Venom","2018","California St at Montgomery St","california st at montgomery st","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94104","6/22/2018","6/25/2018"
"959927","Venom","2018","Larkin St btwn Post and Geary","larkin st btwn post and geary","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94109","4/24/2018","4/27/2018"
"528394","Venom","2018","Financial District","financial district","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94104","9/2/2018","9/5/2018"
"528688","Venom","2018","Potrero Hill: Rhode Island btwn 15th and 16th","potrero hill: rhode island btwn 15th and 16th","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94107","1/16/2018","1/19/2018"
"267665","Venom","2018","Epic Steakhouse, 369 Embarcadero","epic steakhouse 369 embarcadero","L.O.Z. Productions, Inc.","Ruben Fleischer","Feature Film","94105","4/24/2018","4/27/2018"
"722253","A Taiwanese Tale of Two Cities","2018","Dolores Park","dolores park","Envision Productions Inc.","Tien-Lun Yeh","Web Series","94114","9/23/2018","9/26/2018"
"686172","A Taiwanese Tale of Two Cities","2018","738 Washington St","738 washington st","Envision Productions Inc.","Tien-Lun Yeh","Web Series","94108","8/18/2018","8/21/2018"
"136128","A Taiwanese Tale of Two Cities","2018","Waverly Place","waverly place","Envision Productions Inc.","Tien-Lun Yeh","Web Series","94108","10/4/2018","10/7/2018"
"935089","A Taiwanese Tale of Two Cities","2018","700 Block of Grant Ave.","700 block of grant ave","Envision Productions Inc.","Tien-Lun Yeh","Web Series","94108","7/2/2018","7/5/2018"
